,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.528981500000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.17476383333333,54.153030499999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.2989575,54.18201716666667,30.036180499999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.297297333333326,54.095823833333334,52.411634000000014,52.569801000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.265857499999974,54.113623666666655,52.660421000000014,52.89462149999999,30.02003383333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.75636983333339,53.34672916666672,48.34582000000003,48.42430033333333,47.76803899999998,47.754099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.60128950000005,53.35479566666671,48.507253666666706,48.52451366666668,48.014839499999994,47.97813283333334,29.925513666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.59241483333328,56.31380099999995,57.09178916666668,57.00380233333333,57.66184349999998,57.66471683333332,56.927862166666664,56.90363549999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.56426150000001,56.235614166666664,57.05384233333333,57.04564233333333,57.681596833333316,57.64715016666666,56.62542833333334,56.77174183333334,30.068594000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.94952216666665,56.782075166666644,51.396145499999946,51.287165499999986,55.075772166666724,55.2165723333334,51.83139299999998,51.77390616666666,60.221954666666676,60.14492800000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.00128899999997,56.79256849999998,51.38144549999997,51.41553216666667,55.20511233333338,55.147199000000064,51.81373299999998,51.802819666666664,60.26390150000003,60.18900800000003,30.165560833333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.21336800000001,60.03095416666668,58.500058333333364,58.53783833333335,53.59010950000003,53.5124026666667,54.17457050000004,54.380437666666666,56.27116099999999,56.21702749999998,61.13748966666666,61.15813633333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.232554833333346,60.03338100000002,58.526938333333355,58.46404500000003,53.55354933333337,53.54196933333337,54.293124166666686,54.31049750000004,56.184067500000005,56.171714000000065,61.15441633333331,61.095069500000015,30.12362066666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.92703533333331,56.688181666666644,51.33843216666667,51.42901900000001,51.82703966666666,51.83982633333331,47.619645333333395,47.62927850000005,60.22607466666668,60.152701333333354,47.93525266666667,48.036699666666664,57.13734249999999,57.14309600000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.05615566666665,56.689635166666655,51.36496549999999,51.481492333333314,51.77988616666667,51.80369966666665,47.64414550000005,47.65763216666669,60.22146133333335,60.17411466666668,47.95339266666667,47.97608600000001,57.15727583333338,57.145516,30.201380833333346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.44434616666667,55.18141233333332,55.68596649999995,55.71283316666666,56.69618166666667,56.698068333333325,55.33125266666671,55.409692833333395,61.13208300000001,61.10596299999999,58.53858500000002,58.53176500000003,62.02444466666667,62.03835799999998,58.53677166666668,58.349098000000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.46197933333337,55.220525833333355,55.686419999999934,55.718026666666674,56.67808166666664,56.48192133333332,55.44883283333338,55.404739333333396,61.11132283333335,61.119089666666675,58.498845000000024,58.4820181666667,62.031871166666654,62.03011800000002,58.54229833333335,58.47543800000002,29.831300166666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.59413350000003,59.50791350000002,54.477524499999966,54.44048433333328,57.79281050000002,57.93467066666669,53.72896300000005,53.706129500000046,62.653805833333415,62.70548583333334,56.87154866666664,56.8642288333333,63.731534333333364,63.74842099999998,56.86975516666664,56.89399533333331,55.11567216666665,55.16537883333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.61062033333335,59.508693500000035,54.47537783333333,54.46980433333329,57.92439733333336,57.85681050000003,53.68358300000006,53.54939600000005,62.67547250000003,62.66384583333336,56.852801999999976,56.79286866666664,63.753434500000054,63.70200766666666,56.885835499999985,56.814521999999975,55.0365455,54.95569866666666,29.910960333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.51386000000002,59.50998016666669,57.96727733333336,57.975443833333365,54.40013749999995,54.49859766666663,53.66726966666671,53.738129666666715,62.66567250000003,62.682299166666674,60.08556116666668,60.12919450000001,60.122534500000015,60.08078783333333,56.897501999999974,56.87908199999998,61.471463666666686,61.452137,63.118826666666706,63.07169316666671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.48924666666668,59.49817333333335,57.956284000000025,57.999137500000025,54.496684499999965,54.463351,53.58129616666672,53.58331616666671,62.6812588333334,62.66387916666669,60.14035466666668,60.214474833333334,60.139534333333344,60.086594500000004,56.77979533333331,56.85477533333331,61.55390383333333,61.55645716666671,63.10617333333338,63.07589333333337,30.18353416666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.030564166666665,57.97059733333333,53.44362250000001,53.47708933333328,53.41021583333334,53.444602500000016,48.21651316666664,48.26389333333333,61.30097000000001,61.37841016666667,55.243245833333326,55.324926000000005,58.40993816666669,58.47650483333336,51.74159283333333,51.799739666666646,60.13090783333335,60.17294133333336,57.99573083333332,58.00514416666666,54.19741733333333,54.160750500000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.98988399999998,57.935004,53.41082250000001,53.38562916666667,53.46209599999998,53.46474266666666,48.17076649999997,48.30487350000001,61.37552350000001,61.26234999999999,55.301719333333324,55.29805933333332,58.45138500000002,58.438924833333346,51.81595966666664,51.80871966666665,60.20503466666669,60.15238800000003,57.948103999999994,57.99849733333334,54.199737333333324,54.196264000000006,29.984500333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.64773566666669,60.26940150000002,61.05652299999999,61.142303166666665,60.922449333333354,60.90600933333332,60.32919500000006,60.407875166666734,60.188748000000025,60.179568000000046,63.518693999999996,63.50990733333333,60.27620150000003,60.34952833333337,63.53313399999999,63.470693833333314,60.912422333333346,60.94750916666668,60.40845500000003,60.276414833333355,66.68107966666666,66.68386633333334,65.154397,65.09859016666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.52892200000002,60.35466833333334,61.059703,61.021116166666665,60.26900816666668,60.495975333333334,60.6648555,60.341388333333335,60.16366133333335,60.20854150000004,63.54340083333332,63.48226066666666,60.29856833333335,60.29592150000001,63.526134,63.49637399999998,60.923702666666685,60.95481616666667,60.35420833333336,60.44578166666668,66.68473300000001,66.68075966666666,65.1218635,65.15640350000001,30.206641000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.00231800000002,61.93035116666668,56.84212866666664,56.881795499999974,60.17682800000002,60.18568800000002,56.684208499999976,56.88028216666663,65.15604366666669,65.18589033333335,54.43890416666665,54.465191166666656,66.17473216666667,66.1699053333333,53.69162966666671,53.599629500000056,60.194021333333346,60.178934666666684,58.39658466666666,58.334531333333324,65.59070450000004,65.56137766666669,60.17124800000004,60.171481500000034,65.1601436666667,65.15671700000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.98169783333336,61.908204333333366,56.81937533333331,56.84471533333331,60.19040800000001,60.12894133333335,56.853908833333314,56.85137533333331,65.15793033333335,65.16583700000001,54.491417833333315,54.42425783333332,66.16155216666667,66.15031883333337,53.55859616666672,53.633163000000046,60.21598133333335,60.20158800000002,58.31040466666666,58.36401800000001,65.52011100000003,65.55345766666669,60.1393746666667,60.134934666666695,65.12566366666668,65.18411700000004,30.119887499999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.77027266666663,62.6325323333333,61.11194966666666,61.11530983333333,57.07361583333334,57.15912266666666,56.66828183333334,56.72384183333335,60.984916166666686,61.08701633333334,63.448840666666655,63.474793999999974,56.239107666666655,56.37010133333332,60.12012133333332,60.164487999999984,64.61285599999998,64.73954299999997,66.26306566666668,66.24851233333335,56.20592750000001,56.32114116666664,56.97950233333334,57.005629,64.87070983333331,64.92303650000002,68.68976316666662,68.58160316666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.786539500000075,62.59383250000008,61.08684300000001,61.15522983333334,57.063322333333346,57.108002500000005,56.43642783333334,56.65499499999999,61.06402966666666,60.98646950000002,63.49674733333333,63.45063383333333,56.246387666666685,56.18638083333332,60.13029466666664,60.154521333333314,64.58374933333333,64.58825599999999,66.26155216666668,66.24649883333335,56.37186783333335,56.425341333333336,56.971301999999994,56.962002166666664,64.85702949999997,64.85798316666664,68.64434333333328,68.63111666666663,29.98613366666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
