,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.7660615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.58133016666667,41.52682716666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.78480366666667,42.7912955,44.70235233333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205.8640906666667,197.48327416666663,189.39922966666666,190.72258766666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208.43478349999995,199.2445285,190.234089,191.5759915,22.427377499999995,,,,,,,,,,,,,,,,,,,,,,,,,,,
211.77673249999998,201.52496516666668,191.9397483333333,193.3342726666667,27.258752,28.921717833333343,,,,,,,,,,,,,,,,,,,,,,,,,,
209.49528216666667,200.16099333333332,191.60378899999995,193.02300216666666,23.27267283333333,26.018935166666665,25.112836166666668,,,,,,,,,,,,,,,,,,,,,,,,,
194.505112,186.74472066666664,175.75310533333334,176.47320983333333,183.17909,185.90456466666666,190.64265700000004,188.19505633333335,,,,,,,,,,,,,,,,,,,,,,,,
196.2559751666667,188.111434,176.84511483333335,177.808884,184.58798183333332,187.22381016666665,191.93165633333334,189.44549933333334,25.421553166666673,,,,,,,,,,,,,,,,,,,,,,,
198.355524,189.3143318333333,178.0496185,179.08818049999996,185.95214583333333,188.47834783333332,193.2036001666667,190.79053016666668,30.906782166666677,27.098300499999997,,,,,,,,,,,,,,,,,,,,,,
195.74016733333332,187.88140516666672,177.40475883333335,178.31459199999998,185.20251000000002,187.74937616666668,192.537199,190.03282416666664,26.09516716666667,24.421315500000002,24.945713333333334,,,,,,,,,,,,,,,,,,,,,
202.32063399999998,194.42872866666664,185.69652649999998,186.8622573333333,186.17168516666663,188.73866950000001,193.46764849999997,190.99903183333333,159.89111833333337,161.03089283333335,164.01673316666663,161.7174916666667,,,,,,,,,,,,,,,,,,,,
199.0882771666667,191.63115000000002,183.791818,185.07030916666665,184.3789015,186.93116716666665,191.70240166666665,189.22050333333337,158.11612150000002,159.23378016666663,162.24043450000005,159.9541481666667,21.52323583333333,,,,,,,,,,,,,,,,,,,
201.5925941666667,193.14954766666668,185.03452483333334,186.333425,185.6223835,188.2013108333333,192.96523666666664,190.44356183333335,159.41079200000001,160.48267266666667,163.54913550000003,161.22865549999997,22.589612,22.541042666666666,,,,,,,,,,,,,,,,,,
203.42202133333333,194.5163476666667,185.80595499999995,187.078685,186.45085183333333,189.03527466666665,193.71489483333335,191.2569275,160.21495883333336,161.30386216666665,164.34182333333337,162.0555536666666,25.03022166666666,22.827482666666665,22.581297,,,,,,,,,,,,,,,,,
19.521229833333337,41.39119733333333,43.46612666666667,45.06907350000001,203.09111549999997,191.78994550000004,195.30375766666668,192.85139550000002,176.890243,177.95181366666665,180.946923,178.71066050000005,185.44403400000002,181.25167133333332,183.842216,186.1009263333333,,,,,,,,,,,,,,,,
20.6636335,18.522896166666673,38.44568066666667,42.41744883333333,201.39852083333335,191.91701249999997,194.30514933333333,191.75696050000005,175.7805511666667,176.86049666666665,179.85118450000002,177.553364,184.30437250000003,180.18555933333332,182.70090366666665,185.036914,20.265686,,,,,,,,,,,,,,,
43.259152666666665,24.363226833333332,19.424786666666666,45.15134633333333,202.75104783333327,192.962971,195.83395733333336,193.41843433333332,177.39346083333336,178.51404433333335,181.4484263333333,179.243715,185.93510400000002,181.82530016666664,184.4110576666667,186.6505645,22.666640166666667,22.04473883333333,,,,,,,,,,,,,,
